Overall ID,Experiment ID,Location ID,Measurement ID,Experiment Condition,timestamp,time,IAQ,Temperature / C,Humidity / %,Compensated Gas / ppm,VOC / ppb,CO2 / ppm,Temperature (Weather),Humidity (Weather),Wind Speed (Weather),AQI (Pollution),CO Concentration,NO2 Concentration
2_1_3015,2,1,3015, Window Open,2024-12-03 23:36:24,2937977.0,162.0,16.48,60.09,4.0,1.23,849.0,4.73,92,3.09,1,247,16.28
2_1_3016,2,1,3016, Window Open,2024-12-03 23:36:25,2939037.0,157.0,16.49,60.1,4.0,1.19,827.0,4.73,92,3.09,1,247,16.28
2_1_3017,2,1,3017, Window Open,2024-12-03 23:36:26,2939977.0,157.0,16.49,60.1,4.0,1.19,827.0,4.73,92,3.09,1,247,16.28
2_1_3018,2,1,3018, Window Open,2024-12-03 23:36:27,2941038.0,140.0,16.48,60.16,4.0,1.07,756.0,4.73,92,3.09,1,247,16.28
2_1_3019,2,1,3019, Window Open,2024-12-03 23:36:29,2942038.0,130.0,16.48,59.17,4.0,1.0,709.0,4.73,92,3.09,1,247,16.28
2_1_3020,2,1,3020, Window Open,2024-12-03 23:36:30,2942978.0,130.0,16.48,59.17,4.0,1.0,709.0,4.73,92,3.09,1,247,16.28
2_1_3021,2,1,3021, Window Open,2024-12-03 23:36:31,2943978.0,130.0,16.48,59.17,4.0,1.0,709.0,4.73,92,3.09,1,247,16.28
2_1_3022,2,1,3022, Window Open,2024-12-03 23:36:32,2946035.0,116.0,16.46,58.24,4.0,0.91,659.0,4.73,92,3.09,1,247,16.28
2_1_3023,2,1,3023, Window Open,2024-12-03 23:36:33,2946974.0,116.0,16.46,58.24,4.0,0.91,659.0,4.73,92,3.09,1,247,16.28
2_1_3024,2,1,3024, Window Open,2024-12-03 23:36:34,2947975.0,116.0,16.46,58.24,4.0,0.91,659.0,4.73,92,3.09,1,247,16.28
2_1_3025,2,1,3025, Window Open,2024-12-03 23:36:35,2948975.0,116.0,16.46,58.24,4.0,0.91,659.0,4.73,92,3.09,1,247,16.28
2_1_3026,2,1,3026, Window Open,2024-12-03 23:36:36,2949975.0,116.0,16.46,58.24,4.0,0.91,659.0,4.73,92,3.09,1,247,16.28
2_1_3027,2,1,3027, Window Open,2024-12-03 23:36:37,2951036.0,110.0,16.47,58.21,4.0,0.88,649.0,4.73,92,3.09,1,247,16.28
2_1_3028,2,1,3028, Window Open,2024-12-03 23:36:39,2951976.0,110.0,16.47,58.21,4.0,0.88,649.0,4.73,92,3.09,1,247,16.28
2_1_3029,2,1,3029, Window Open,2024-12-03 23:36:40,2952976.0,110.0,16.47,58.21,4.0,0.88,649.0,4.73,92,3.09,1,247,16.28
2_1_3030,2,1,3030, Window Open,2024-12-03 23:36:41,2955037.0,103.0,16.48,58.19,4.0,0.83,636.0,4.73,92,3.09,1,247,16.28
2_1_3031,2,1,3031, Window Open,2024-12-03 23:36:42,2955977.0,103.0,16.48,58.19,4.0,0.83,636.0,4.73,92,3.09,1,247,16.28
2_1_3032,2,1,3032, Window Open,2024-12-03 23:36:43,2957038.0,98.0,16.48,58.2,4.0,0.81,628.0,4.73,92,3.09,1,247,16.28
2_1_3033,2,1,3033, Window Open,2024-12-03 23:36:44,2957978.0,98.0,16.48,58.2,4.0,0.81,628.0,4.73,92,3.09,1,247,16.28
2_1_3034,2,1,3034, Window Open,2024-12-03 23:36:45,2958978.0,98.0,16.48,58.2,4.0,0.81,628.0,4.73,92,3.09,1,247,16.28
2_1_3035,2,1,3035, Window Open,2024-12-03 23:36:46,2959978.0,98.0,16.48,58.2,4.0,0.81,628.0,4.73,92,3.09,1,247,16.28
2_1_3036,2,1,3036, Window Open,2024-12-03 23:36:48,2961039.0,92.0,16.47,58.24,4.0,0.78,618.0,4.73,92,3.09,1,247,16.28
2_1_3037,2,1,3037, Window Open,2024-12-03 23:36:49,2961974.0,92.0,16.47,58.24,4.0,0.78,618.0,4.73,92,3.09,1,247,16.28
2_1_3038,2,1,3038, Window Open,2024-12-03 23:36:50,2963975.0,91.0,16.48,57.2,4.0,0.77,616.0,4.73,92,3.09,1,247,16.28
2_1_3039,2,1,3039, Window Open,2024-12-03 23:36:51,2965036.0,94.0,16.49,58.19,4.0,0.78,620.0,4.73,92,3.09,1,247,16.28
2_1_3040,2,1,3040, Window Open,2024-12-03 23:36:52,2965975.0,94.0,16.49,58.19,4.0,0.78,620.0,4.73,92,3.09,1,247,16.28
2_1_3041,2,1,3041, Window Open,2024-12-03 23:36:53,2966976.0,94.0,16.49,58.19,4.0,0.78,620.0,4.73,92,3.09,1,247,16.28
2_1_3042,2,1,3042, Window Open,2024-12-03 23:36:54,2967976.0,94.0,16.49,58.19,4.0,0.78,620.0,4.73,92,3.09,1,247,16.28
2_1_3043,2,1,3043, Window Open,2024-12-03 23:36:55,2968976.0,94.0,16.49,58.19,4.0,0.78,620.0,4.73,92,3.09,1,247,16.28
2_1_3044,2,1,3044, Window Open,2024-12-03 23:36:57,2970037.0,91.0,16.48,58.23,4.0,0.77,615.0,4.73,92,3.09,1,247,16.28
2_1_3045,2,1,3045, Window Open,2024-12-03 23:36:58,2971037.0,91.0,16.5,58.17,4.0,0.77,616.0,4.73,92,3.09,1,247,16.28
2_1_3046,2,1,3046, Window Open,2024-12-03 23:36:59,2972038.0,100.0,16.5,58.18,4.0,0.82,631.0,4.73,92,3.09,1,247,16.28
2_1_3047,2,1,3047, Window Open,2024-12-03 23:37:00,2974038.0,105.0,16.5,58.2,4.0,0.85,641.0,4.73,92,3.09,1,247,16.28
2_1_3048,2,1,3048, Window Open,2024-12-03 23:37:01,2974978.0,105.0,16.5,58.2,4.0,0.85,641.0,4.73,92,3.09,1,247,16.28
2_1_3049,2,1,3049, Window Open,2024-12-03 23:37:02,2975978.0,105.0,16.5,58.2,4.0,0.85,641.0,4.73,92,3.09,1,247,16.28
2_1_3050,2,1,3050, Window Open,2024-12-03 23:37:03,2976974.0,105.0,16.5,58.2,4.0,0.85,641.0,4.73,92,3.09,1,247,16.28
2_1_3051,2,1,3051, Window Open,2024-12-03 23:37:04,2977974.0,105.0,16.5,58.2,4.0,0.85,641.0,4.73,92,3.09,1,247,16.28
2_1_3052,2,1,3052, Window Open,2024-12-03 23:37:05,2979035.0,101.0,16.47,58.29,4.0,0.82,633.0,4.73,92,3.09,1,247,16.28
2_1_3053,2,1,3053, Window Open,2024-12-03 23:37:07,2979975.0,101.0,16.47,58.29,4.0,0.82,633.0,4.73,92,3.09,1,247,16.28
2_1_3054,2,1,3054, Window Open,2024-12-03 23:37:08,2981975.0,101.0,16.47,58.29,4.0,0.82,633.0,4.73,92,3.09,1,247,16.28
2_1_3055,2,1,3055, Window Open,2024-12-03 23:37:09,2982976.0,101.0,16.47,58.29,4.0,0.82,633.0,4.73,92,3.09,1,247,16.28
2_1_3056,2,1,3056, Window Open,2024-12-03 23:37:10,2983976.0,101.0,16.47,58.29,4.0,0.82,633.0,4.73,92,3.09,1,247,16.28
2_1_3057,2,1,3057, Window Open,2024-12-03 23:37:11,2984976.0,101.0,16.47,58.29,4.0,0.82,633.0,4.73,92,3.09,1,247,16.28
2_1_3058,2,1,3058, Window Open,2024-12-03 23:37:12,2986037.0,93.0,16.47,58.28,4.0,0.78,620.0,4.73,92,3.09,1,247,16.28
2_1_3059,2,1,3059, Window Open,2024-12-03 23:37:13,2986977.0,93.0,16.47,58.28,4.0,0.78,620.0,4.73,92,3.09,1,247,16.28
2_1_3060,2,1,3060, Window Open,2024-12-03 23:37:14,2987977.0,93.0,16.47,58.28,4.0,0.78,620.0,4.73,92,3.09,1,247,16.28
2_1_3061,2,1,3061, Window Open,2024-12-03 23:37:16,2988977.0,93.0,16.47,58.28,4.0,0.78,620.0,4.73,92,3.09,1,247,16.28
2_1_3062,2,1,3062, Window Open,2024-12-03 23:37:17,2989978.0,93.0,16.47,58.28,4.0,0.78,620.0,4.73,92,3.09,1,247,16.28
2_1_3063,2,1,3063, Window Open,2024-12-03 23:37:18,2992039.0,87.0,16.45,57.32,4.0,0.75,609.0,4.73,92,3.09,1,247,16.28
2_1_3064,2,1,3064, Window Open,2024-12-03 23:37:19,2992974.0,87.0,16.45,57.32,4.0,0.75,609.0,4.73,92,3.09,1,247,16.28
2_1_3065,2,1,3065, Window Open,2024-12-03 23:37:20,2993974.0,87.0,16.45,57.32,4.0,0.75,609.0,4.73,92,3.09,1,247,16.28
2_1_3066,2,1,3066, Window Open,2024-12-03 23:37:21,2995035.0,87.0,16.45,57.3,4.0,0.75,609.0,4.73,92,3.09,1,247,16.28
2_1_3067,2,1,3067, Window Open,2024-12-03 23:37:22,2996035.0,87.0,16.45,57.32,4.0,0.75,609.0,4.73,92,3.09,1,247,16.28
2_1_3068,2,1,3068, Window Open,2024-12-03 23:37:23,2997035.0,85.0,16.45,57.3,4.0,0.74,605.0,4.73,92,3.09,1,247,16.28
2_1_3069,2,1,3069, Window Open,2024-12-03 23:37:25,2998036.0,86.0,16.45,57.26,4.0,0.74,607.0,4.73,92,3.09,1,247,16.28
2_1_3070,2,1,3070, Window Open,2024-12-03 23:37:26,2998975.0,86.0,16.45,57.26,4.0,0.74,607.0,4.73,92,3.09,1,247,16.28
2_1_3071,2,1,3071, Window Open,2024-12-03 23:37:27,3000036.0,86.0,16.45,57.28,4.0,0.74,606.0,4.73,92,3.09,1,247,16.28
2_1_3072,2,1,3072, Window Open,2024-12-03 23:37:28,3002037.0,82.0,16.41,57.36,4.0,0.73,600.0,4.73,92,3.09,1,247,16.28
2_1_3073,2,1,3073, Window Open,2024-12-03 23:37:29,3002977.0,82.0,16.41,57.36,4.0,0.73,600.0,4.73,92,3.09,1,247,16.28
2_1_3074,2,1,3074, Window Open,2024-12-03 23:37:30,3004038.0,82.0,16.42,57.3,4.0,0.73,600.0,4.73,92,3.09,1,247,16.28
2_1_3075,2,1,3075, Window Open,2024-12-03 23:37:31,3005038.0,87.0,16.43,57.26,4.0,0.75,608.0,4.73,92,3.09,1,247,16.28
2_1_3076,2,1,3076, Window Open,2024-12-03 23:37:33,3005978.0,87.0,16.43,57.26,4.0,0.75,608.0,4.73,92,3.09,1,247,16.28
2_1_3077,2,1,3077, Window Open,2024-12-03 23:37:34,3007978.0,87.0,16.43,57.26,4.0,0.75,608.0,4.73,92,3.09,1,247,16.28
2_1_3078,2,1,3078, Window Open,2024-12-03 23:37:35,3009039.0,85.0,16.43,57.25,4.0,0.74,606.0,4.73,92,3.09,1,247,16.28
2_1_3079,2,1,3079, Window Open,2024-12-03 23:37:36,3010034.0,85.0,16.43,57.25,4.0,0.74,606.0,4.73,92,3.09,1,247,16.28
2_1_3080,2,1,3080, Window Open,2024-12-03 23:37:37,3011035.0,82.0,16.41,57.31,4.0,0.73,601.0,4.73,92,3.09,1,247,16.28
2_1_3081,2,1,3081, Window Open,2024-12-03 23:37:38,3012035.0,82.0,16.41,57.31,4.0,0.73,601.0,4.73,92,3.09,1,247,16.28
2_1_3082,2,1,3082, Window Open,2024-12-03 23:37:39,3013035.0,82.0,16.41,57.31,4.0,0.73,601.0,4.73,92,3.09,1,247,16.28
2_1_3083,2,1,3083, Window Open,2024-12-03 23:37:41,3014036.0,72.0,16.37,56.4,4.0,0.68,582.0,4.73,92,3.09,1,247,16.28
2_1_3084,2,1,3084, Window Open,2024-12-03 23:37:42,3015036.0,72.0,16.37,56.4,4.0,0.68,582.0,4.73,92,3.09,1,247,16.28
2_1_3085,2,1,3085, Window Open,2024-12-03 23:37:43,3017037.0,55.0,16.33,56.48,4.0,0.61,553.0,4.73,92,3.09,1,247,16.28
2_1_3086,2,1,3086, Window Open,2024-12-03 23:37:44,3018037.0,55.0,16.33,56.48,4.0,0.61,553.0,4.73,92,3.09,1,247,16.28
2_1_3087,2,1,3087, Window Open,2024-12-03 23:37:45,3019037.0,55.0,16.33,56.48,4.0,0.61,553.0,4.73,92,3.09,1,247,16.28
2_1_3088,2,1,3088, Window Open,2024-12-03 23:37:46,3020037.0,47.0,16.29,55.53,4.0,0.57,538.0,4.73,92,3.09,1,247,16.28
2_1_3089,2,1,3089, Window Open,2024-12-03 23:37:47,3020977.0,47.0,16.29,55.53,4.0,0.57,538.0,4.73,92,3.09,1,247,16.28
2_1_3090,2,1,3090, Window Open,2024-12-03 23:37:48,3021978.0,47.0,16.29,55.53,4.0,0.57,538.0,4.73,92,3.09,1,247,16.28
2_1_3091,2,1,3091, Window Open,2024-12-03 23:37:50,3023038.0,48.0,16.29,55.49,4.0,0.58,540.0,4.73,92,3.09,1,247,16.28
2_1_3092,2,1,3092, Window Open,2024-12-03 23:37:51,3024039.0,48.0,16.29,55.49,4.0,0.58,540.0,4.73,92,3.09,1,247,16.28
2_1_3093,2,1,3093, Window Open,2024-12-03 23:37:52,3025974.0,48.0,16.29,55.49,4.0,0.58,540.0,4.73,92,3.09,1,247,16.28
2_1_3094,2,1,3094, Window Open,2024-12-03 23:37:53,3026974.0,48.0,16.29,55.49,4.0,0.58,540.0,4.73,92,3.09,1,247,16.28
2_1_3095,2,1,3095, Window Open,2024-12-03 23:37:54,3027974.0,48.0,16.29,55.49,4.0,0.58,540.0,4.73,92,3.09,1,247,16.28
2_1_3096,2,1,3096, Window Open,2024-12-03 23:37:55,3028975.0,48.0,16.29,55.49,4.0,0.58,540.0,4.73,92,3.09,1,247,16.28
2_1_3097,2,1,3097, Window Open,2024-12-03 23:37:56,3030036.0,56.0,16.31,55.35,4.0,0.61,554.0,4.73,92,3.09,1,247,16.28
2_1_3098,2,1,3098, Window Open,2024-12-03 23:37:57,3030975.0,56.0,16.31,55.35,4.0,0.61,554.0,4.73,92,3.09,1,247,16.28
2_1_3099,2,1,3099, Window Open,2024-12-03 23:37:59,3032036.0,62.0,16.31,56.33,4.0,0.64,566.0,4.73,92,3.09,1,247,16.28
2_1_3100,2,1,3100, Window Open,2024-12-03 23:38:00,3032976.0,62.0,16.31,56.33,4.0,0.64,566.0,4.73,92,3.09,1,247,16.28
2_1_3101,2,1,3101, Window Open,2024-12-03 23:38:01,3034977.0,62.0,16.31,56.33,4.0,0.64,566.0,4.73,92,3.09,1,247,16.28
2_1_3102,2,1,3102, Window Open,2024-12-03 23:38:02,3035977.0,62.0,16.31,56.33,4.0,0.64,566.0,4.73,92,3.09,1,247,16.28
2_1_3103,2,1,3103, Window Open,2024-12-03 23:38:03,3037038.0,67.0,16.32,56.28,4.0,0.66,575.0,4.73,92,3.09,1,247,16.28
2_1_3104,2,1,3104, Window Open,2024-12-03 23:38:04,3037977.0,67.0,16.32,56.28,4.0,0.66,575.0,4.73,92,3.09,1,247,16.28
2_1_3105,2,1,3105, Window Open,2024-12-03 23:38:05,3039038.0,75.0,16.33,56.24,4.0,0.69,587.0,4.73,92,3.09,1,247,16.28
2_1_3106,2,1,3106, Window Open,2024-12-03 23:38:06,3039978.0,75.0,16.33,56.24,4.0,0.69,587.0,4.73,92,3.09,1,247,16.28
2_1_3107,2,1,3107, Window Open,2024-12-03 23:38:07,3041039.0,79.0,16.32,57.27,4.0,0.71,595.0,4.73,92,3.09,1,247,16.28
2_1_3108,2,1,3108, Window Open,2024-12-03 23:38:09,3042039.0,86.0,16.33,57.24,4.0,0.74,606.0,4.73,92,3.09,1,247,16.28
2_1_3109,2,1,3109, Window Open,2024-12-03 23:38:10,3042974.0,86.0,16.33,57.24,4.0,0.74,606.0,4.73,92,3.09,1,247,16.28
2_1_3110,2,1,3110, Window Open,2024-12-03 23:38:11,3044975.0,97.0,16.35,57.18,4.0,0.8,626.0,4.73,92,3.09,1,247,16.28
2_1_3111,2,1,3111, Window Open,2024-12-03 23:38:12,3045975.0,97.0,16.35,57.18,4.0,0.8,626.0,4.73,92,3.09,1,247,16.28
2_1_3112,2,1,3112, Window Open,2024-12-03 23:38:13,3047036.0,109.0,16.36,58.16,4.0,0.87,648.0,4.73,92,3.09,1,247,16.28
2_1_3113,2,1,3113, Window Open,2024-12-03 23:38:14,3047976.0,109.0,16.36,58.16,4.0,0.87,648.0,4.73,92,3.09,1,247,16.28
2_1_3114,2,1,3114, Window Open,2024-12-03 23:38:15,3048976.0,109.0,16.36,58.16,4.0,0.87,648.0,4.73,92,3.09,1,247,16.28
2_1_3115,2,1,3115, Window Open,2024-12-03 23:38:16,3050037.0,116.0,16.37,58.15,4.0,0.91,659.0,4.73,92,3.09,1,247,16.28
2_1_3116,2,1,3116, Window Open,2024-12-03 23:38:18,3050976.0,116.0,16.37,58.15,4.0,0.91,659.0,4.73,92,3.09,1,247,16.28
2_1_3117,2,1,3117, Window Open,2024-12-03 23:38:19,3051977.0,116.0,16.37,58.15,4.0,0.91,659.0,4.73,92,3.09,1,247,16.28
2_1_3118,2,1,3118, Window Open,2024-12-03 23:38:20,3053038.0,113.0,16.36,58.2,4.0,0.89,655.0,4.73,92,3.09,1,247,16.28
2_1_3119,2,1,3119, Window Open,2024-12-03 23:38:21,3055038.0,113.0,16.36,58.2,4.0,0.89,655.0,4.73,92,3.09,1,247,16.28
2_1_3120,2,1,3120, Window Open,2024-12-03 23:38:22,3055978.0,113.0,16.36,58.2,4.0,0.89,655.0,4.73,92,3.09,1,247,16.28
2_1_3121,2,1,3121, Window Open,2024-12-03 23:38:23,3056978.0,113.0,16.36,58.2,4.0,0.89,655.0,4.73,92,3.09,1,247,16.28
2_1_3122,2,1,3122, Window Open,2024-12-03 23:38:24,3057979.0,113.0,16.36,58.2,4.0,0.89,655.0,4.73,92,3.09,1,247,16.28
2_1_3123,2,1,3123, Window Open,2024-12-03 23:38:25,3058974.0,113.0,16.36,58.2,4.0,0.89,655.0,4.73,92,3.09,1,247,16.28
2_1_3124,2,1,3124, Window Open,2024-12-03 23:38:26,3060035.0,118.0,16.38,58.15,4.0,0.92,663.0,4.73,92,3.09,1,247,16.28
2_1_3125,2,1,3125, Window Open,2024-12-03 23:38:28,3061035.0,121.0,16.38,58.17,4.0,0.94,672.0,4.73,92,3.09,1,247,16.28
2_1_3126,2,1,3126, Window Open,2024-12-03 23:38:29,3062035.0,113.0,16.35,58.27,4.0,0.89,655.0,4.73,92,3.09,1,247,16.28
2_1_3127,2,1,3127, Window Open,2024-12-03 23:38:30,3064036.0,113.0,16.35,58.27,4.0,0.89,655.0,4.73,92,3.09,1,247,16.28
2_1_3128,2,1,3128, Window Open,2024-12-03 23:38:31,3065036.0,95.0,16.3,57.4,4.0,0.79,622.0,4.73,92,3.09,1,247,16.28
2_1_3129,2,1,3129, Window Open,2024-12-03 23:38:32,3065976.0,95.0,16.3,57.4,4.0,0.79,622.0,4.73,92,3.09,1,247,16.28
2_1_3130,2,1,3130, Window Open,2024-12-03 23:38:33,3066976.0,95.0,16.3,57.4,4.0,0.79,622.0,4.73,92,3.09,1,247,16.28
2_1_3131,2,1,3131, Window Open,2024-12-03 23:38:34,3068037.0,76.0,16.29,56.42,4.0,0.7,589.0,4.73,92,3.09,1,247,16.28
2_1_3132,2,1,3132, Window Open,2024-12-03 23:38:35,3068977.0,76.0,16.29,56.42,4.0,0.7,589.0,4.73,92,3.09,1,247,16.28
2_1_3133,2,1,3133, Window Open,2024-12-03 23:38:37,3070038.0,76.0,16.29,56.42,4.0,0.7,589.0,4.73,92,3.09,1,247,16.28
2_1_3134,2,1,3134, Window Open,2024-12-03 23:38:38,3070978.0,76.0,16.29,56.42,4.0,0.7,589.0,4.73,92,3.09,1,247,16.28
2_1_3135,2,1,3135, Window Open,2024-12-03 23:38:39,3072978.0,76.0,16.29,56.42,4.0,0.7,589.0,4.73,92,3.09,1,247,16.28
2_1_3136,2,1,3136, Window Open,2024-12-03 23:38:40,3074039.0,73.0,16.3,56.32,4.0,0.68,584.0,4.73,92,3.09,1,247,16.28
2_1_3137,2,1,3137, Window Open,2024-12-03 23:38:41,3074974.0,73.0,16.3,56.32,4.0,0.68,584.0,4.73,92,3.09,1,247,16.28
2_1_3138,2,1,3138, Window Open,2024-12-03 23:38:42,3076035.0,81.0,16.3,56.3,4.0,0.72,599.0,4.73,92,3.09,1,247,16.28
2_1_3139,2,1,3139, Window Open,2024-12-03 23:38:43,3077035.0,96.0,16.32,57.23,4.0,0.8,624.0,4.73,92,3.09,1,247,16.28
2_1_3140,2,1,3140, Window Open,2024-12-03 23:38:44,3077975.0,96.0,16.32,57.23,4.0,0.8,624.0,4.73,92,3.09,1,247,16.28
2_1_3141,2,1,3141, Window Open,2024-12-03 23:38:46,3078975.0,96.0,16.32,57.23,4.0,0.8,624.0,4.73,92,3.09,1,247,16.28
2_1_3142,2,1,3142, Window Open,2024-12-03 23:38:47,3079975.0,96.0,16.32,57.23,4.0,0.8,624.0,4.73,92,3.09,1,247,16.28
2_1_3143,2,1,3143, Window Open,2024-12-03 23:38:48,3081976.0,96.0,16.32,57.23,4.0,0.8,624.0,4.73,92,3.09,1,247,16.28
2_1_3144,2,1,3144, Window Open,2024-12-03 23:38:49,3082976.0,96.0,16.32,57.23,4.0,0.8,624.0,4.73,92,3.09,1,247,16.28
2_1_3145,2,1,3145, Window Open,2024-12-03 23:38:50,3084037.0,99.0,16.31,57.26,4.0,0.81,629.0,4.73,92,3.09,1,247,16.28
2_1_3146,2,1,3146, Window Open,2024-12-03 23:38:51,3085037.0,99.0,16.31,57.26,4.0,0.81,630.0,4.73,92,3.09,1,247,16.28
2_1_3147,2,1,3147, Window Open,2024-12-03 23:38:52,3085977.0,99.0,16.31,57.26,4.0,0.81,630.0,4.73,92,3.09,1,247,16.28
2_1_3148,2,1,3148, Window Open,2024-12-03 23:38:53,3086977.0,99.0,16.31,57.26,4.0,0.81,630.0,4.73,92,3.09,1,247,16.28
2_1_3149,2,1,3149, Window Open,2024-12-03 23:38:54,3087978.0,99.0,16.31,57.26,4.0,0.81,630.0,4.73,92,3.09,1,247,16.28
2_1_3150,2,1,3150, Window Open,2024-12-03 23:38:56,3088978.0,99.0,16.31,57.26,4.0,0.81,630.0,4.73,92,3.09,1,247,16.28
2_1_3151,2,1,3151, Window Open,2024-12-03 23:38:57,3090979.0,97.0,16.29,57.31,4.0,0.8,627.0,4.73,92,3.09,1,247,16.28
2_1_3152,2,1,3152, Window Open,2024-12-03 23:38:58,3091974.0,97.0,16.29,57.31,4.0,0.8,627.0,4.73,92,3.09,1,247,16.28
2_1_3153,2,1,3153, Window Open,2024-12-03 23:38:59,3092974.0,97.0,16.29,57.31,4.0,0.8,627.0,4.73,92,3.09,1,247,16.28
2_1_3154,2,1,3154, Window Open,2024-12-03 23:39:00,3093975.0,97.0,16.29,57.31,4.0,0.8,627.0,4.73,92,3.09,1,247,16.28
2_1_3155,2,1,3155, Window Open,2024-12-03 23:39:01,3095035.0,93.0,16.29,57.29,4.0,0.78,620.0,4.73,92,3.09,1,247,16.28
2_1_3156,2,1,3156, Window Open,2024-12-03 23:39:02,3096036.0,93.0,16.3,57.25,4.0,0.78,619.0,4.73,92,3.09,1,247,16.28
2_1_3157,2,1,3157, Window Open,2024-12-03 23:39:03,3097036.0,95.0,16.3,57.25,4.0,0.79,623.0,4.73,92,3.09,1,247,16.28
2_1_3158,2,1,3158, Window Open,2024-12-03 23:39:05,3098036.0,92.0,16.27,57.33,4.0,0.78,618.0,4.73,92,3.09,1,247,16.28
2_1_3159,2,1,3159, Window Open,2024-12-03 23:39:06,3098976.0,92.0,16.27,57.33,4.0,0.78,618.0,4.73,92,3.09,1,247,16.28
2_1_3160,2,1,3160, Window Open,2024-12-03 23:39:07,3100977.0,92.0,16.27,57.33,4.0,0.78,618.0,4.73,92,3.09,1,247,16.28
2_1_3161,2,1,3161, Window Open,2024-12-03 23:39:08,3101977.0,92.0,16.27,57.33,4.0,0.78,618.0,4.73,92,3.09,1,247,16.28
2_1_3162,2,1,3162, Window Open,2024-12-03 23:39:09,3102977.0,92.0,16.27,57.33,4.0,0.78,618.0,4.73,92,3.09,1,247,16.28
2_1_3163,2,1,3163, Window Open,2024-12-03 23:39:10,3103978.0,92.0,16.27,57.33,4.0,0.78,618.0,4.73,92,3.09,1,247,16.28
2_1_3164,2,1,3164, Window Open,2024-12-03 23:39:11,3104978.0,92.0,16.27,57.33,4.0,0.78,618.0,4.73,92,3.09,1,247,16.28
2_1_3165,2,1,3165, Window Open,2024-12-03 23:39:12,3105978.0,92.0,16.27,57.33,4.0,0.78,618.0,4.73,92,3.09,1,247,16.28
2_1_3166,2,1,3166, Window Open,2024-12-03 23:39:14,3107039.0,91.0,16.29,57.28,4.0,0.77,616.0,4.73,92,3.09,1,247,16.28
2_1_3167,2,1,3167, Window Open,2024-12-03 23:39:15,3108034.0,89.0,16.29,57.27,4.0,0.76,613.0,4.73,92,3.09,1,247,16.28
2_1_3168,2,1,3168, Window Open,2024-12-03 23:39:16,3108974.0,89.0,16.29,57.27,4.0,0.76,613.0,4.73,92,3.09,1,247,16.28
2_1_3169,2,1,3169, Window Open,2024-12-03 23:39:17,3111035.0,89.0,16.29,57.26,4.0,0.76,613.0,4.73,92,3.09,1,247,16.28
2_1_3170,2,1,3170, Window Open,2024-12-03 23:39:18,3112036.0,100.0,16.31,57.17,4.0,0.82,631.0,4.73,92,3.09,1,247,16.28
2_1_3171,2,1,3171, Window Open,2024-12-03 23:39:19,3112975.0,100.0,16.31,57.17,4.0,0.82,631.0,4.73,92,3.09,1,247,16.28
2_1_3172,2,1,3172, Window Open,2024-12-03 23:39:20,3114036.0,110.0,16.33,58.13,4.0,0.88,649.0,4.73,92,3.09,1,247,16.28
2_1_3173,2,1,3173, Window Open,2024-12-03 23:39:21,3114976.0,110.0,16.33,58.13,4.0,0.88,649.0,4.73,92,3.09,1,247,16.28
2_1_3174,2,1,3174, Window Open,2024-12-03 23:39:22,3115976.0,110.0,16.33,58.13,4.0,0.88,649.0,4.73,92,3.09,1,247,16.28
2_1_3175,2,1,3175, Window Open,2024-12-03 23:39:24,3117037.0,121.0,16.34,58.12,4.0,0.94,671.0,4.73,92,3.09,1,247,16.28
2_1_3176,2,1,3176, Window Open,2024-12-03 23:39:25,3118977.0,121.0,16.34,58.12,4.0,0.94,671.0,4.73,92,3.09,1,247,16.28
2_1_3177,2,1,3177, Window Open,2024-12-03 23:39:26,3120038.0,126.0,16.33,58.18,4.0,0.97,692.0,4.73,92,3.09,1,247,16.28
2_1_3178,2,1,3178, Window Open,2024-12-03 23:39:27,3120978.0,126.0,16.33,58.18,4.0,0.97,692.0,4.73,92,3.09,1,247,16.28
2_1_3179,2,1,3179, Window Open,2024-12-03 23:39:28,3121978.0,126.0,16.33,58.18,4.0,0.97,692.0,4.73,92,3.09,1,247,16.28
2_1_3180,2,1,3180, Window Open,2024-12-03 23:39:29,3123039.0,120.0,16.31,58.25,4.0,0.94,668.0,4.73,92,3.09,1,247,16.28
2_1_3181,2,1,3181, Window Open,2024-12-03 23:39:30,3124034.0,120.0,16.31,58.25,4.0,0.94,668.0,4.73,92,3.09,1,247,16.28
2_1_3182,2,1,3182, Window Open,2024-12-03 23:39:31,3124974.0,120.0,16.31,58.25,4.0,0.94,668.0,4.73,92,3.09,1,247,16.28
2_1_3183,2,1,3183, Window Open,2024-12-03 23:39:33,3126035.0,117.0,16.33,58.19,4.0,0.91,661.0,4.73,92,3.09,1,247,16.28
2_1_3184,2,1,3184, Window Open,2024-12-03 23:39:34,3127035.0,117.0,16.33,58.19,4.0,0.91,661.0,4.73,92,3.09,1,247,16.28
2_1_3185,2,1,3185, Window Open,2024-12-03 23:39:35,3129036.0,121.0,16.36,58.11,4.0,0.94,673.0,4.73,92,3.09,1,247,16.28
2_1_3186,2,1,3186, Window Open,2024-12-03 23:39:36,3130036.0,121.0,16.36,58.11,4.0,0.94,673.0,4.73,92,3.6,1,247,16.28
2_1_3187,2,1,3187, Window Open,2024-12-03 23:39:37,3130976.0,121.0,16.36,58.11,4.0,0.94,673.0,4.73,92,3.6,1,247,16.28
