Overall ID,Experiment ID,Location ID,Measurement ID,Experiment Condition,timestamp,time,IAQ,Temperature / C,Humidity / %,Compensated Gas / ppm,VOC / ppb,CO2 / ppm,Temperature (Weather),Humidity (Weather),Wind Speed (Weather),AQI (Pollution),CO Concentration,NO2 Concentration
1_2_14842,1,2,14842,Window Closed,2024-11-28 03:31:19,17227872.0,222.0,24.42,42.17,5.0,29.87,2955.0,-0.34,91,1.03,2,303.75,48.67
1_2_14843,1,2,14843,Window Closed,2024-11-28 03:31:20,17229872.0,222.0,24.42,42.17,5.0,29.87,2955.0,-0.34,91,1.03,2,303.75,48.67
1_2_14844,1,2,14844,Window Closed,2024-11-28 03:31:21,17230872.0,222.0,24.42,42.17,5.0,29.87,2955.0,-0.34,91,1.03,2,303.75,48.67
1_2_14845,1,2,14845,Window Closed,2024-11-28 03:31:22,17231872.0,222.0,24.42,42.17,5.0,29.87,2955.0,-0.34,91,1.03,2,303.75,48.67
1_2_14846,1,2,14846,Window Closed,2024-11-28 03:31:23,17232872.0,222.0,24.42,42.17,5.0,29.87,2955.0,-0.34,91,1.03,2,303.75,48.67
1_2_14847,1,2,14847,Window Closed,2024-11-28 03:31:25,17233872.0,222.0,24.42,42.17,5.0,29.87,2955.0,-0.34,91,1.03,2,303.75,48.67
1_2_14848,1,2,14848,Window Closed,2024-11-28 03:31:26,17235874.0,222.0,24.42,42.17,5.0,29.87,2955.0,-0.34,91,1.03,2,303.75,48.67
1_2_14849,1,2,14849,Window Closed,2024-11-28 03:31:27,17236874.0,222.0,24.42,42.17,5.0,29.87,2955.0,-0.34,91,1.03,2,303.75,48.67
1_2_14850,1,2,14850,Window Closed,2024-11-28 03:31:28,17237876.0,222.0,24.42,42.17,5.0,29.87,2955.0,-0.34,91,1.03,2,303.75,48.67
1_2_14851,1,2,14851,Window Closed,2024-11-28 03:31:29,17238876.0,222.0,24.42,42.17,5.0,29.87,2955.0,-0.34,91,1.03,2,303.75,48.67
1_2_14852,1,2,14852,Window Closed,2024-11-28 03:31:30,17239876.0,222.0,24.42,42.17,5.0,29.87,2955.0,-0.34,91,1.03,2,303.75,48.67
1_2_14853,1,2,14853,Window Closed,2024-11-28 03:31:32,17240876.0,222.0,24.42,42.17,5.0,29.87,2955.0,-0.34,91,1.03,2,303.75,48.67
1_2_14854,1,2,14854,Window Closed,2024-11-28 03:31:33,17242872.0,222.0,24.42,42.17,5.0,29.87,2955.0,-0.34,91,1.03,2,303.75,48.67
1_2_14855,1,2,14855,Window Closed,2024-11-28 03:31:34,17243872.0,222.0,24.42,42.17,5.0,29.87,2955.0,-0.34,91,1.03,2,303.75,48.67
1_2_14856,1,2,14856,Window Closed,2024-11-28 03:31:35,17244872.0,222.0,24.42,42.17,5.0,29.87,2955.0,-0.34,91,1.03,2,303.75,48.67
1_2_14857,1,2,14857,Window Closed,2024-11-28 03:31:36,17245872.0,222.0,24.42,42.17,5.0,29.87,2955.0,-0.34,91,1.03,2,303.75,48.67
1_2_14858,1,2,14858,Window Closed,2024-11-28 03:31:37,17246872.0,222.0,24.42,42.17,5.0,29.87,2955.0,-0.34,91,1.03,2,303.75,48.67
1_2_14859,1,2,14859,Window Closed,2024-11-28 03:31:39,17247872.0,222.0,24.42,42.17,5.0,29.87,2955.0,-0.34,91,1.03,2,303.75,48.67
1_2_14860,1,2,14860,Window Closed,2024-11-28 03:31:40,17248872.0,222.0,24.42,42.17,5.0,29.87,2955.0,-0.34,91,1.03,2,303.75,48.67
1_2_14861,1,2,14861,Window Closed,2024-11-28 03:31:41,17250934.0,219.0,24.42,42.16,5.0,28.29,2919.0,-0.34,91,1.03,2,303.75,48.67
1_2_14862,1,2,14862,Window Closed,2024-11-28 03:31:42,17251934.0,219.0,24.42,42.16,5.0,28.1,2915.0,-0.34,91,1.03,2,303.75,48.67
1_2_14863,1,2,14863,Window Closed,2024-11-28 03:31:43,17252874.0,219.0,24.42,42.16,5.0,28.1,2915.0,-0.34,91,1.03,2,303.75,48.67
1_2_14864,1,2,14864,Window Closed,2024-11-28 03:31:44,17253874.0,219.0,24.42,42.16,5.0,28.1,2915.0,-0.34,91,1.03,2,303.75,48.67
1_2_14865,1,2,14865,Window Closed,2024-11-28 03:31:46,17254876.0,219.0,24.42,42.16,5.0,28.1,2915.0,-0.34,91,1.03,2,303.75,48.67
1_2_14866,1,2,14866,Window Closed,2024-11-28 03:31:47,17255876.0,219.0,24.42,42.16,5.0,28.1,2915.0,-0.34,91,1.03,2,303.75,48.67
1_2_14867,1,2,14867,Window Closed,2024-11-28 03:31:48,17256876.0,219.0,24.42,42.16,5.0,28.1,2915.0,-0.34,91,1.03,2,303.75,48.67
1_2_14868,1,2,14868,Window Closed,2024-11-28 03:31:49,17258932.0,220.0,24.43,42.14,5.0,28.58,2926.0,-0.34,91,1.03,2,303.75,48.67
1_2_14869,1,2,14869,Window Closed,2024-11-28 03:31:50,17259872.0,220.0,24.43,42.14,5.0,28.58,2926.0,-0.34,91,1.03,2,303.75,48.67
1_2_14870,1,2,14870,Window Closed,2024-11-28 03:31:51,17260872.0,220.0,24.43,42.14,5.0,28.58,2926.0,-0.34,91,1.03,2,303.75,48.67
1_2_14871,1,2,14871,Window Closed,2024-11-28 03:31:52,17261872.0,220.0,24.43,42.14,5.0,28.58,2926.0,-0.34,91,1.03,2,303.75,48.67
1_2_14872,1,2,14872,Window Closed,2024-11-28 03:31:54,17262872.0,220.0,24.43,42.14,5.0,28.58,2926.0,-0.34,91,1.03,2,303.75,48.67
1_2_14873,1,2,14873,Window Closed,2024-11-28 03:31:55,17264872.0,220.0,24.43,42.14,5.0,28.58,2926.0,-0.34,91,1.03,2,303.75,48.67
1_2_14874,1,2,14874,Window Closed,2024-11-28 03:31:56,17265872.0,220.0,24.43,42.14,5.0,28.58,2926.0,-0.34,91,1.03,2,303.75,48.67
1_2_14875,1,2,14875,Window Closed,2024-11-28 03:31:57,17266872.0,220.0,24.43,42.14,5.0,28.58,2926.0,-0.34,91,1.03,2,303.75,48.67
1_2_14876,1,2,14876,Window Closed,2024-11-28 03:31:58,17267872.0,220.0,24.43,42.14,5.0,28.58,2926.0,-0.34,91,1.03,2,303.75,48.67
1_2_14877,1,2,14877,Window Closed,2024-11-28 03:31:59,17268874.0,220.0,24.43,42.14,5.0,28.58,2926.0,-0.34,91,1.03,2,303.75,48.67
1_2_14878,1,2,14878,Window Closed,2024-11-28 03:32:01,17269874.0,220.0,24.43,42.14,5.0,28.58,2926.0,-0.34,91,1.03,2,303.75,48.67
1_2_14879,1,2,14879,Window Closed,2024-11-28 03:32:02,17271876.0,220.0,24.43,42.14,5.0,28.58,2926.0,-0.34,91,1.03,2,303.75,48.67
1_2_14880,1,2,14880,Window Closed,2024-11-28 03:32:03,17272876.0,220.0,24.43,42.14,5.0,28.58,2926.0,-0.34,91,1.03,2,303.75,48.67
1_2_14881,1,2,14881,Window Closed,2024-11-28 03:32:04,17273876.0,220.0,24.43,42.14,5.0,28.58,2926.0,-0.34,91,1.03,2,303.75,48.67
1_2_14882,1,2,14882,Window Closed,2024-11-28 03:32:05,17274876.0,220.0,24.43,42.14,5.0,28.58,2926.0,-0.34,91,1.03,2,303.75,48.67
1_2_14883,1,2,14883,Window Closed,2024-11-28 03:32:06,17275872.0,220.0,24.43,42.14,5.0,28.58,2926.0,-0.34,91,1.03,2,303.75,48.67
1_2_14884,1,2,14884,Window Closed,2024-11-28 03:32:08,17276872.0,220.0,24.43,42.14,5.0,28.58,2926.0,-0.34,91,1.03,2,303.75,48.67
1_2_14885,1,2,14885,Window Closed,2024-11-28 03:32:09,17277872.0,220.0,24.43,42.14,5.0,28.58,2926.0,-0.34,91,1.03,2,303.75,48.67
1_2_14886,1,2,14886,Window Closed,2024-11-28 03:32:10,17279872.0,220.0,24.43,42.14,5.0,28.58,2926.0,-0.34,91,1.03,2,303.75,48.67
1_2_14887,1,2,14887,Window Closed,2024-11-28 03:32:11,17280872.0,220.0,24.43,42.14,5.0,28.58,2926.0,-0.34,91,1.03,2,303.75,48.67
1_2_14888,1,2,14888,Window Closed,2024-11-28 03:32:12,17281872.0,220.0,24.43,42.14,5.0,28.58,2926.0,-0.34,91,1.03,2,303.75,48.67
1_2_14889,1,2,14889,Window Closed,2024-11-28 03:32:13,17282872.0,220.0,24.43,42.14,5.0,28.58,2926.0,-0.34,91,1.03,2,303.75,48.67
1_2_14890,1,2,14890,Window Closed,2024-11-28 03:32:15,17283872.0,220.0,24.43,42.14,5.0,28.58,2926.0,-0.34,91,1.03,2,303.75,48.67
1_2_14891,1,2,14891,Window Closed,2024-11-28 03:32:16,17285874.0,220.0,24.43,42.14,5.0,28.58,2926.0,-0.34,91,1.03,2,303.75,48.67
1_2_14892,1,2,14892,Window Closed,2024-11-28 03:32:17,17286874.0,220.0,24.43,42.14,5.0,28.58,2926.0,-0.34,91,1.03,2,303.75,48.67
1_2_14893,1,2,14893,Window Closed,2024-11-28 03:32:18,17287936.0,218.0,24.42,42.16,5.0,27.25,2894.0,-0.34,91,1.03,2,303.75,48.67
1_2_14894,1,2,14894,Window Closed,2024-11-28 03:32:19,17288936.0,218.0,24.42,42.16,5.0,27.12,2891.0,-0.34,91,1.03,2,303.75,48.67
1_2_14895,1,2,14895,Window Closed,2024-11-28 03:32:20,17289876.0,218.0,24.42,42.16,5.0,27.12,2891.0,-0.34,91,1.03,2,303.75,48.67
1_2_14896,1,2,14896,Window Closed,2024-11-28 03:32:22,17290876.0,218.0,24.42,42.16,5.0,27.12,2891.0,-0.34,91,1.03,2,303.75,48.67
1_2_14897,1,2,14897,Window Closed,2024-11-28 03:32:23,17291876.0,218.0,24.42,42.16,5.0,27.12,2891.0,-0.34,91,1.03,2,303.75,48.67
1_2_14898,1,2,14898,Window Closed,2024-11-28 03:32:24,17293932.0,217.0,24.42,42.16,5.0,26.9,2886.0,-0.34,91,1.03,2,303.75,48.67
1_2_14899,1,2,14899,Window Closed,2024-11-28 03:32:25,17294932.0,217.0,24.42,42.16,5.0,26.75,2882.0,-0.34,91,1.03,2,303.75,48.67
1_2_14900,1,2,14900,Window Closed,2024-11-28 03:32:26,17295872.0,217.0,24.42,42.16,5.0,26.75,2882.0,-0.34,91,1.03,2,303.75,48.67
1_2_14901,1,2,14901,Window Closed,2024-11-28 03:32:27,17296872.0,217.0,24.42,42.16,5.0,26.75,2882.0,-0.34,91,1.03,2,303.75,48.67
1_2_14902,1,2,14902,Window Closed,2024-11-28 03:32:29,17297872.0,217.0,24.42,42.16,5.0,26.75,2882.0,-0.34,91,1.03,2,303.75,48.67
1_2_14903,1,2,14903,Window Closed,2024-11-28 03:32:30,17298872.0,217.0,24.42,42.16,5.0,26.75,2882.0,-0.34,91,1.03,2,303.75,48.67
1_2_14904,1,2,14904,Window Closed,2024-11-28 03:32:31,17300872.0,217.0,24.42,42.16,5.0,26.75,2882.0,-0.34,91,1.03,2,303.75,48.67
1_2_14905,1,2,14905,Window Closed,2024-11-28 03:32:32,17301874.0,217.0,24.42,42.16,5.0,26.75,2882.0,-0.34,91,1.03,2,303.75,48.67
1_2_14906,1,2,14906,Window Closed,2024-11-28 03:32:33,17302934.0,216.0,24.42,42.16,5.0,26.49,2876.0,-0.34,91,1.03,2,303.75,48.67
1_2_14907,1,2,14907,Window Closed,2024-11-28 03:32:34,17303936.0,216.0,24.42,42.16,5.0,26.41,2874.0,-0.34,91,1.03,2,303.75,48.67
1_2_14908,1,2,14908,Window Closed,2024-11-28 03:32:35,17304874.0,216.0,24.42,42.16,5.0,26.41,2874.0,-0.34,91,1.03,2,303.75,48.67
1_2_14909,1,2,14909,Window Closed,2024-11-28 03:32:37,17305876.0,216.0,24.42,42.16,5.0,26.41,2874.0,-0.34,91,1.03,2,303.75,48.67
1_2_14910,1,2,14910,Window Closed,2024-11-28 03:32:38,17307876.0,216.0,24.42,42.16,5.0,26.41,2874.0,-0.34,91,1.03,2,303.75,48.67
1_2_14911,1,2,14911,Window Closed,2024-11-28 03:32:39,17308876.0,216.0,24.42,42.16,5.0,26.41,2874.0,-0.34,91,1.03,2,303.75,48.67
1_2_14912,1,2,14912,Window Closed,2024-11-28 03:32:40,17309872.0,216.0,24.42,42.16,5.0,26.41,2874.0,-0.34,91,1.03,2,303.75,48.67
1_2_14913,1,2,14913,Window Closed,2024-11-28 03:32:41,17310872.0,216.0,24.42,42.16,5.0,26.41,2874.0,-0.34,91,1.03,2,303.75,48.67
1_2_14914,1,2,14914,Window Closed,2024-11-28 03:32:42,17311872.0,216.0,24.42,42.16,5.0,26.41,2874.0,-0.34,91,1.03,2,303.75,48.67
1_2_14915,1,2,14915,Window Closed,2024-11-28 03:32:44,17312872.0,216.0,24.42,42.16,5.0,26.41,2874.0,-0.34,91,1.03,2,303.75,48.67
1_2_14916,1,2,14916,Window Closed,2024-11-28 03:32:45,17313872.0,216.0,24.42,42.16,5.0,26.41,2874.0,0.34,89,1.03,2,320.44,52.78
1_2_14917,1,2,14917,Window Closed,2024-11-28 03:32:46,17315872.0,216.0,24.42,42.16,5.0,26.41,2874.0,0.34,89,1.03,2,320.44,52.78
1_2_14918,1,2,14918,Window Closed,2024-11-28 03:32:47,17316872.0,216.0,24.42,42.16,5.0,26.41,2874.0,0.34,89,1.03,2,320.44,52.78
1_2_14919,1,2,14919,Window Closed,2024-11-28 03:32:48,17317872.0,216.0,24.42,42.16,5.0,26.41,2874.0,0.34,89,1.03,2,320.44,52.78
1_2_14920,1,2,14920,Window Closed,2024-11-28 03:32:49,17318874.0,216.0,24.42,42.16,5.0,26.41,2874.0,0.34,89,1.03,2,320.44,52.78
1_2_14921,1,2,14921,Window Closed,2024-11-28 03:32:51,17319874.0,216.0,24.42,42.16,5.0,26.41,2874.0,0.34,89,1.03,2,320.44,52.78
1_2_14922,1,2,14922,Window Closed,2024-11-28 03:32:52,17320874.0,216.0,24.42,42.16,5.0,26.41,2874.0,0.34,89,1.03,2,320.44,52.78
1_2_14923,1,2,14923,Window Closed,2024-11-28 03:32:53,17322876.0,216.0,24.42,42.16,5.0,26.41,2874.0,0.34,89,1.03,2,320.44,52.78
1_2_14924,1,2,14924,Window Closed,2024-11-28 03:32:54,17323876.0,216.0,24.42,42.16,5.0,26.41,2874.0,0.34,89,1.03,2,320.44,52.78
1_2_14925,1,2,14925,Window Closed,2024-11-28 03:32:55,17324876.0,216.0,24.42,42.16,5.0,26.41,2874.0,0.34,89,1.03,2,320.44,52.78
1_2_14926,1,2,14926,Window Closed,2024-11-28 03:32:56,17325876.0,216.0,24.42,42.16,5.0,26.41,2874.0,0.34,89,1.03,2,320.44,52.78
1_2_14927,1,2,14927,Window Closed,2024-11-28 03:32:58,17326932.0,216.0,24.42,42.16,5.0,25.98,2863.0,0.34,89,1.03,2,320.44,52.78
1_2_14928,1,2,14928,Window Closed,2024-11-28 03:32:59,17327932.0,216.0,24.42,42.16,5.0,26.04,2865.0,0.34,89,1.03,2,320.44,52.78
1_2_14929,1,2,14929,Window Closed,2024-11-28 03:33:00,17328872.0,216.0,24.42,42.16,5.0,26.04,2865.0,0.34,89,1.03,2,320.44,52.78
1_2_14930,1,2,14930,Window Closed,2024-11-28 03:33:01,17330872.0,216.0,24.42,42.16,5.0,26.04,2865.0,0.34,89,1.03,2,320.44,52.78
1_2_14931,1,2,14931,Window Closed,2024-11-28 03:33:02,17331872.0,216.0,24.42,42.16,5.0,26.04,2865.0,0.34,89,1.03,2,320.44,52.78
1_2_14932,1,2,14932,Window Closed,2024-11-28 03:33:03,17332872.0,216.0,24.42,42.16,5.0,26.04,2865.0,0.34,89,1.03,2,320.44,52.78
1_2_14933,1,2,14933,Window Closed,2024-11-28 03:33:04,17333872.0,216.0,24.42,42.16,5.0,26.04,2865.0,0.34,89,1.03,2,320.44,52.78
1_2_14934,1,2,14934,Window Closed,2024-11-28 03:33:06,17334872.0,216.0,24.42,42.16,5.0,26.04,2865.0,0.34,89,1.03,2,320.44,52.78
1_2_14935,1,2,14935,Window Closed,2024-11-28 03:33:07,17336874.0,216.0,24.42,42.16,5.0,26.04,2865.0,0.34,89,1.03,2,320.44,52.78
1_2_14936,1,2,14936,Window Closed,2024-11-28 03:33:08,17337874.0,216.0,24.42,42.16,5.0,26.04,2865.0,0.34,89,1.03,2,320.44,52.78
1_2_14937,1,2,14937,Window Closed,2024-11-28 03:33:09,17338876.0,216.0,24.42,42.16,5.0,26.04,2865.0,0.34,89,1.03,2,320.44,52.78
1_2_14938,1,2,14938,Window Closed,2024-11-28 03:33:10,17339936.0,215.0,24.42,42.16,5.0,25.92,2862.0,0.34,89,1.03,2,320.44,52.78
1_2_14939,1,2,14939,Window Closed,2024-11-28 03:33:11,17340936.0,215.0,24.42,42.16,5.0,25.53,2851.0,0.34,89,1.03,2,320.44,52.78
1_2_14940,1,2,14940,Window Closed,2024-11-28 03:33:13,17341936.0,215.0,24.42,42.16,5.0,25.67,2855.0,0.34,89,1.03,2,320.44,52.78
1_2_14941,1,2,14941,Window Closed,2024-11-28 03:33:14,17343872.0,215.0,24.42,42.16,5.0,25.88,2860.0,0.34,89,1.03,2,320.44,52.78
1_2_14942,1,2,14942,Window Closed,2024-11-28 03:33:15,17344872.0,215.0,24.42,42.16,5.0,25.88,2860.0,0.34,89,1.03,2,320.44,52.78
1_2_14943,1,2,14943,Window Closed,2024-11-28 03:33:16,17345932.0,216.0,24.42,42.16,5.0,26.03,2864.0,0.34,89,1.03,2,320.44,52.78
1_2_14944,1,2,14944,Window Closed,2024-11-28 03:33:17,17346872.0,216.0,24.42,42.16,5.0,26.03,2864.0,0.34,89,1.03,2,320.44,52.78
1_2_14945,1,2,14945,Window Closed,2024-11-28 03:33:18,17347932.0,215.0,24.42,42.16,5.0,25.89,2861.0,0.34,89,1.03,2,320.44,52.78
1_2_14946,1,2,14946,Window Closed,2024-11-28 03:33:20,17348932.0,215.0,24.43,42.14,5.0,25.79,2858.0,0.34,89,1.03,2,320.44,52.78
1_2_14947,1,2,14947,Window Closed,2024-11-28 03:33:21,17349932.0,215.0,24.43,42.14,5.0,25.79,2858.0,0.34,89,1.03,2,320.44,52.78
1_2_14948,1,2,14948,Window Closed,2024-11-28 03:33:22,17351934.0,215.0,24.42,42.17,5.0,25.84,2859.0,0.34,89,1.03,2,320.44,52.78
1_2_14949,1,2,14949,Window Closed,2024-11-28 03:33:23,17352874.0,215.0,24.42,42.17,5.0,25.84,2859.0,0.34,89,1.03,2,320.44,52.78
1_2_14950,1,2,14950,Window Closed,2024-11-28 03:33:24,17353874.0,215.0,24.42,42.17,5.0,25.84,2859.0,0.34,89,1.03,2,320.44,52.78
1_2_14951,1,2,14951,Window Closed,2024-11-28 03:33:25,17354874.0,215.0,24.42,42.17,5.0,25.84,2859.0,0.34,89,1.03,2,320.44,52.78
1_2_14952,1,2,14952,Window Closed,2024-11-28 03:33:27,17355936.0,215.0,24.42,42.17,5.0,25.76,2857.0,0.34,89,1.03,2,320.44,52.78
1_2_14953,1,2,14953,Window Closed,2024-11-28 03:33:28,17356936.0,215.0,24.43,42.14,5.0,25.64,2854.0,0.34,89,1.03,2,320.44,52.78
1_2_14954,1,2,14954,Window Closed,2024-11-28 03:33:29,17358876.0,215.0,24.43,42.14,5.0,25.64,2854.0,0.34,89,1.03,2,320.44,52.78
1_2_14955,1,2,14955,Window Closed,2024-11-28 03:33:30,17359872.0,215.0,24.43,42.14,5.0,25.64,2854.0,0.34,89,1.03,2,320.44,52.78
1_2_14956,1,2,14956,Window Closed,2024-11-28 03:33:31,17360872.0,215.0,24.43,42.14,5.0,25.64,2854.0,0.34,89,1.03,2,320.44,52.78
1_2_14957,1,2,14957,Window Closed,2024-11-28 03:33:32,17361872.0,215.0,24.43,42.14,5.0,25.64,2854.0,0.34,89,1.03,2,320.44,52.78
1_2_14958,1,2,14958,Window Closed,2024-11-28 03:33:33,17362932.0,215.0,24.42,42.17,5.0,25.55,2852.0,0.34,89,1.03,2,320.44,52.78
1_2_14959,1,2,14959,Window Closed,2024-11-28 03:33:35,17363932.0,215.0,24.42,42.17,5.0,25.44,2849.0,0.34,89,1.03,2,320.44,52.78
1_2_14960,1,2,14960,Window Closed,2024-11-28 03:33:36,17364872.0,215.0,24.42,42.17,5.0,25.44,2849.0,0.34,89,1.03,2,320.44,52.78
1_2_14961,1,2,14961,Window Closed,2024-11-28 03:33:37,17366932.0,214.0,24.42,42.17,5.0,25.24,2844.0,0.34,89,1.03,2,320.44,52.78
1_2_14962,1,2,14962,Window Closed,2024-11-28 03:33:38,17367934.0,214.0,24.42,42.17,5.0,25.24,2844.0,0.34,89,1.03,2,320.44,52.78
1_2_14963,1,2,14963,Window Closed,2024-11-28 03:33:39,17368872.0,214.0,24.42,42.17,5.0,25.24,2844.0,0.34,89,1.03,2,320.44,52.78
1_2_14964,1,2,14964,Window Closed,2024-11-28 03:33:40,17369874.0,214.0,24.42,42.17,5.0,25.24,2844.0,0.34,89,1.03,2,320.44,52.78
1_2_14965,1,2,14965,Window Closed,2024-11-28 03:33:42,17370874.0,214.0,24.42,42.17,5.0,25.24,2844.0,0.34,89,1.03,2,320.44,52.78
1_2_14966,1,2,14966,Window Closed,2024-11-28 03:33:43,17371874.0,214.0,24.42,42.17,5.0,25.24,2844.0,0.34,89,1.03,2,320.44,52.78
1_2_14967,1,2,14967,Window Closed,2024-11-28 03:33:44,17373876.0,215.0,24.43,42.15,5.0,25.39,2848.0,0.34,89,1.03,2,320.44,52.78
1_2_14968,1,2,14968,Window Closed,2024-11-28 03:33:45,17374936.0,214.0,24.43,42.15,5.0,25.2,2843.0,0.34,89,1.03,2,320.44,52.78
1_2_14969,1,2,14969,Window Closed,2024-11-28 03:33:46,17375876.0,214.0,24.43,42.15,5.0,25.2,2843.0,0.34,89,1.03,2,320.44,52.78
1_2_14970,1,2,14970,Window Closed,2024-11-28 03:33:47,17376876.0,214.0,24.43,42.15,5.0,25.2,2843.0,0.34,89,1.03,2,320.44,52.78
1_2_14971,1,2,14971,Window Closed,2024-11-28 03:33:49,17377872.0,214.0,24.43,42.15,5.0,25.2,2843.0,0.34,89,1.03,2,320.44,52.78
1_2_14972,1,2,14972,Window Closed,2024-11-28 03:33:50,17379872.0,214.0,24.43,42.15,5.0,25.2,2843.0,0.34,89,1.03,2,320.44,52.78
1_2_14973,1,2,14973,Window Closed,2024-11-28 03:33:51,17380872.0,214.0,24.43,42.15,5.0,25.2,2843.0,0.34,89,1.03,2,320.44,52.78
1_2_14974,1,2,14974,Window Closed,2024-11-28 03:33:52,17381872.0,214.0,24.43,42.15,5.0,25.2,2843.0,0.34,89,1.03,2,320.44,52.78
1_2_14975,1,2,14975,Window Closed,2024-11-28 03:33:53,17382872.0,214.0,24.43,42.15,5.0,25.2,2843.0,0.34,89,1.03,2,320.44,52.78
1_2_14976,1,2,14976,Window Closed,2024-11-28 03:33:54,17383872.0,214.0,24.43,42.15,5.0,25.2,2843.0,0.34,89,1.03,2,320.44,52.78
1_2_14977,1,2,14977,Window Closed,2024-11-28 03:33:55,17384872.0,214.0,24.43,42.15,5.0,25.2,2843.0,0.34,89,1.03,2,320.44,52.78
1_2_14978,1,2,14978,Window Closed,2024-11-28 03:33:57,17385872.0,214.0,24.43,42.15,5.0,25.2,2843.0,0.34,89,1.03,2,320.44,52.78
1_2_14979,1,2,14979,Window Closed,2024-11-28 03:33:58,17387874.0,215.0,24.43,42.15,5.0,25.6,2853.0,0.34,89,1.03,2,320.44,52.78
1_2_14980,1,2,14980,Window Closed,2024-11-28 03:33:59,17388936.0,214.0,24.43,42.15,5.0,24.99,2837.0,0.34,89,1.03,2,320.44,52.78
1_2_14981,1,2,14981,Window Closed,2024-11-28 03:34:00,17389874.0,214.0,24.43,42.15,5.0,24.99,2837.0,0.34,89,1.03,2,320.44,52.78
1_2_14982,1,2,14982,Window Closed,2024-11-28 03:34:01,17390876.0,214.0,24.43,42.15,5.0,24.99,2837.0,0.34,89,1.03,2,320.44,52.78
1_2_14983,1,2,14983,Window Closed,2024-11-28 03:34:02,17391876.0,214.0,24.43,42.15,5.0,24.99,2837.0,0.34,89,1.03,2,320.44,52.78
1_2_14984,1,2,14984,Window Closed,2024-11-28 03:34:04,17392876.0,214.0,24.43,42.15,5.0,24.99,2837.0,0.34,89,1.03,2,320.44,52.78
1_2_14985,1,2,14985,Window Closed,2024-11-28 03:34:05,17394872.0,214.0,24.43,42.15,5.0,24.99,2837.0,0.34,89,1.03,2,320.44,52.78
1_2_14986,1,2,14986,Window Closed,2024-11-28 03:34:06,17395872.0,214.0,24.43,42.15,5.0,24.99,2837.0,0.34,89,1.03,2,320.44,52.78
1_2_14987,1,2,14987,Window Closed,2024-11-28 03:34:07,17396872.0,214.0,24.43,42.15,5.0,24.99,2837.0,0.34,89,1.03,2,320.44,52.78
1_2_14988,1,2,14988,Window Closed,2024-11-28 03:34:08,17397872.0,214.0,24.43,42.15,5.0,24.99,2837.0,0.34,89,1.03,2,320.44,52.78
1_2_14989,1,2,14989,Window Closed,2024-11-28 03:34:09,17398872.0,214.0,24.43,42.15,5.0,24.99,2837.0,0.34,89,1.03,2,320.44,52.78
1_2_14990,1,2,14990,Window Closed,2024-11-28 03:34:11,17399932.0,214.0,24.43,42.16,5.0,24.97,2837.0,0.34,89,1.03,2,320.44,52.78
1_2_14991,1,2,14991,Window Closed,2024-11-28 03:34:12,17401872.0,214.0,24.43,42.16,5.0,24.97,2837.0,0.34,89,1.03,2,320.44,52.78
1_2_14992,1,2,14992,Window Closed,2024-11-28 03:34:13,17402934.0,214.0,24.43,42.16,5.0,25.02,2838.0,0.34,89,1.03,2,320.44,52.78
1_2_14993,1,2,14993,Window Closed,2024-11-28 03:34:14,17403934.0,215.0,24.43,42.16,5.0,25.4,2848.0,0.34,89,1.03,2,320.44,52.78
1_2_14994,1,2,14994,Window Closed,2024-11-28 03:34:15,17404874.0,215.0,24.43,42.16,5.0,25.4,2848.0,0.34,89,1.03,2,320.44,52.78
1_2_14995,1,2,14995,Window Closed,2024-11-28 03:34:16,17405874.0,215.0,24.43,42.16,5.0,25.4,2848.0,0.34,89,1.03,2,320.44,52.78
1_2_14996,1,2,14996,Window Closed,2024-11-28 03:34:18,17406936.0,214.0,24.43,42.16,5.0,24.96,2836.0,0.34,89,1.03,2,320.44,52.78
1_2_14997,1,2,14997,Window Closed,2024-11-28 03:34:19,17407876.0,214.0,24.43,42.16,5.0,24.96,2836.0,0.34,89,1.03,2,320.44,52.78
1_2_14998,1,2,14998,Window Closed,2024-11-28 03:34:20,17409876.0,214.0,24.43,42.16,5.0,24.96,2836.0,0.34,89,1.03,2,320.44,52.78
1_2_14999,1,2,14999,Window Closed,2024-11-28 03:34:21,17410872.0,214.0,24.43,42.16,5.0,24.96,2836.0,0.34,89,1.03,2,320.44,52.78
1_2_15000,1,2,15000,Window Closed,2024-11-28 03:34:22,17411872.0,214.0,24.43,42.16,5.0,24.96,2836.0,0.34,89,1.03,2,320.44,52.78
1_2_15001,1,2,15001,Window Closed,2024-11-28 03:34:23,17412872.0,214.0,24.43,42.16,5.0,24.96,2836.0,0.34,89,1.03,2,320.44,52.78
1_2_15002,1,2,15002,Window Closed,2024-11-28 03:34:25,17413872.0,214.0,24.43,42.16,5.0,24.96,2836.0,0.34,89,1.03,2,320.44,52.78
1_2_15003,1,2,15003,Window Closed,2024-11-28 03:34:26,17414872.0,214.0,24.43,42.16,5.0,24.96,2836.0,0.34,89,1.03,2,320.44,52.78
1_2_15004,1,2,15004,Window Closed,2024-11-28 03:34:27,17416872.0,214.0,24.43,42.16,5.0,24.96,2836.0,0.34,89,1.03,2,320.44,52.78
1_2_15005,1,2,15005,Window Closed,2024-11-28 03:34:28,17417872.0,214.0,24.43,42.16,5.0,24.96,2836.0,0.34,89,1.03,2,320.44,52.78
